 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
105,74096536,9,0,205,49,9,0,27.232746124267578,6.681214332580566,78,0,21.37752914428711,53.62639236450195,3460.072265625,198.11380004882812,8221561.0,15607543.0,32403444,5740,74020064,8971394.0,3588524.0,32234974,112698,631457,2833485.25,36615.421875,275183,7943,0,0,0,0,315,16,212.39102172851562,365.9548645019531,0,89,4.226390361785889,30.868404388427734,72075.9765625,0,0,0,0,0,0,0,0,0,4.8860907554626465,27.232742309570312,21.377538681030273,315,0,0,0,0,0,0,9,205,0,49,28941,210,2,37,1614506.5,0.00128076015971601,2073655,209735,8730954.0,7727472.5,21738898,1946477
15367,73561744,5,1,658,54,101,0,36.68328094482422,8.125411987304688,59,0,24.767175674438477,40.39707565307617,55603.57421875,111636.96875,4368449.5,11620263.0,60318824,61812,74791464,7656220.5,5155620.5,61056608,104214,51686508,7130102.5,7649422.0,43125112,840,0,0,0,0,181,41,74076.6875,56075.9140625,0,71,26.027156829833984,46.39491271972656,136261.21875,0,0,0,0,0,0,0,0,0,33.073944091796875,36.68328857421875,24.767175674438477,181,0,0,0,0,0,0,5,658,1,54,341,172,0,30,158311.1875,0.03375011309981346,214826,64374,12469714.0,51577336.0,51710240,1828060
9655,71479,2,1,61,1,7,5,5.273751735687256,0.6419673562049866,9,2,2.9755663871765137,5.9571380615234375,173490.21875,21561.728515625,30376.3203125,26247.78125,50627,84697,59199,55576.046875,18741.685546875,48534,72106,399577,52228.0546875,75997.0703125,320408,213,0,0,0,0,50,45,12205.9833984375,59030.8203125,1,10,5.3933892250061035,8.49083137512207,30369.453125,0,0,0,0,0,0,0,0,0,7.3075175285339355,5.2737531661987305,2.975564956665039,50,0,0,0,0,0,0,2,61,1,1,1915,224,1,27,17522.55078125,0.01646670140326023,18074,35910,27243.431640625,1286032.5,25697,14358
171,193798,1,0,8,3,4,4,4.612714767456055,0.7248390316963196,37,0,18.80242156982422,32.15131378173828,21291.134765625,33721.48828125,468342.65625,143994.96875,157073,104826,166147,854138.625,28621.78515625,145989,432042,643766,644655.8125,28085.4296875,629074,553,0,0,0,0,36,5,29240.75390625,1074.516357421875,2,40,20.07836151123047,31.31440544128418,129821.7109375,0,0,0,0,0,0,0,0,0,28.0072021484375,4.612715244293213,18.80242156982422,36,0,0,0,0,0,0,1,8,0,3,28857,9,0,37,8927.7265625,0.0054616257548332214,10748,10211,140747.546875,160415.609375,108425,124574
83,31907488,3,3,116,10525,135,0,36.2601318359375,66.52777099609375,4321,4,2495.821533203125,2589.1484375,172944.6875,5667.0283203125,3044786.5,10621230.0,48353360,20761,28128634,4375709.5,9113513.0,46563132,34493,217092,140027.515625,148380.8125,250883,22,0,0,0,0,101,95,3513.0068359375,11050.61328125,0,4335,1203.900146484375,2076.158203125,4923508.5,0,0,0,0,0,0,0,0,0,1361.0440673828125,36.2601318359375,2495.821533203125,101,0,0,0,0,0,0,3,116,3,10525,1321,230,0,23,22688.75390625,0.007386868353933096,22877,50017,55433176.0,264952.5,45291392,66170492
2414,65396912,3,1,139,814,54,0,16.668603897094727,19.779457092285156,910,0,85.8917236328125,314.1597900390625,3572.130126953125,617764.0625,6868430.5,9668284.0,57942320,134347,65114140,17067802.0,7122570.0,57713432,279341,44010040,6600614.5,7149894.0,38240376,3576,0,0,0,0,128,40,679982.125,766.6832885742188,0,916,62.13149642944336,239.09658813476562,836440.25,0,0,0,0,0,0,0,0,0,71.4558334350586,16.668603897094727,85.8917236328125,128,0,0,0,0,0,0,3,139,1,814,177,41,0,30,61262.53125,0.02732541784644127,85373,24221,24035258.0,34206252.0,54227048,8741547
336,2966304,1,0,37,21,51,2,28.926776885986328,7.124255657196045,214,5,119.48876953125,163.46018981933594,1060386.75,410340.1875,1973223.75,1600843.25,6685992,7026,3035894,6462654.5,297545.875,6591340,37105,180658,191956.375,34599.69140625,272020,247,0,0,0,0,28,5,200142.9375,65985.7578125,0,254,172.3933868408203,168.92095947265625,535971.0,0,0,0,0,0,0,0,0,0,240.4046173095703,28.926776885986328,119.48876953125,28,0,0,0,0,0,0,1,37,0,21,5812,134,0,27,2667.898681640625,0.009799257852137089,2840,4934,8896652.0,64925.71875,5686378,15419507
32,508928,1,1,424,24,215,5,67.121337890625,4.31812858581543,143,0,210.11489868164062,122.42408752441406,276814.5,544846.0625,926132.6875,103873.0625,438576,898161,396762,1243236.125,17398.150390625,407009,902609,829990,196137.375,46904.3046875,795104,75,0,0,0,0,52,39,325343.03125,44316.35546875,2,186,566.4555053710938,219.07118225097656,538616.5,0,0,0,0,0,0,0,0,0,764.0362548828125,67.121337890625,210.11489868164062,52,0,0,0,0,0,0,1,424,1,24,1097,179,0,28,22552.22265625,0.04738705977797508,23703,61130,348824.28125,614595.875,208435,455837
82,1803671,5,0,205,259,17,0,13.082934379577637,4.022589206695557,5042,1,1427.3375244140625,3421.53955078125,103319.7109375,1714928.375,1072339.25,697454.8125,689372,330556,1415852,720149.0,196599.703125,637507,716639,81643,331750.0,63418.20703125,72385,13132,0,0,0,0,189,20,1500249.125,58128.53125,0,5404,187.16941833496094,1502.1611328125,7466015.0,0,0,0,0,0,0,0,0,0,238.63436889648438,13.082934379577637,1427.337646484375,189,0,0,0,0,0,0,5,205,0,259,23609,208,2,22,2181895.5,0.06342288106679916,2284938,2436843,361513.46875,19925766.0,497035,184965
10422,2755769,1,0,13,1,0,0,9.342926025390625,0.46341991424560547,40,5,1.6761105060577393,25.207006454467773,2646.451171875,530.7130126953125,2509621.75,870301.625,1146606,9672,2537753,3663807.75,4802.90283203125,1076997,956497,386349,2235294.5,2825.70068359375,225807,16973,0,0,0,0,43,3,680.659423828125,278.44677734375,0,50,0.6649682521820068,12.002381324768066,73438.6875,0,0,0,0,0,0,0,0,0,1.0039364099502563,9.342927932739258,1.6761113405227661,43,0,0,0,0,0,0,1,13,0,1,1579,34,0,21,213486.4375,0.002724799793213606,243752,19001,729503.875,165069.515625,610768,701028
12176,832919,1,0,11,12,0,1,2.9972403049468994,0.30645155906677246,917,2,26.157608032226562,410.7774963378906,10739.1669921875,36688.8515625,740241.6875,142918.84375,613897,23553,716261,2537472.5,6160.708984375,540659,906215,5427208,10310931.0,85590.9609375,3517975,17048,0,0,0,0,37,3,52531.50390625,348.2441711425781,0,933,10.850120544433594,163.906005859375,1350870.25,0,0,0,0,0,0,0,0,0,14.81957721710205,2.9972403049468994,26.157608032226562,37,0,0,0,0,0,0,1,11,0,12,9770,19,0,22,15784.470703125,0.013070291839540005,24258,1551,485228.625,737725.6875,552431,418498
4248,664072,1,0,7,8,16,5,5.855329513549805,2.7844831943511963,626,4,36.788291931152344,334.66839599609375,37992.7890625,2219.859619140625,1384277.125,1773051.875,679606,802,610924,1964211.75,154748.046875,637024,36100,156643,1128371.125,39534.7890625,231413,1237,0,0,0,0,30,2,1956.521728515625,1409.85595703125,4,716,18.090227127075195,179.538330078125,829780.125,0,0,0,0,0,0,0,0,0,25.809518814086914,5.855329513549805,36.788291931152344,30,0,0,0,0,0,0,1,7,0,8,1389,235,0,20,9498.802734375,0.005207030568271875,8524,16489,470811.6875,443063.875,340499,369229
423,4437676,2,1,36,2427,9,1,16.630775451660156,6.05538272857666,1116,3,536.6393432617188,686.2503662109375,15457.8134765625,35258.13671875,1085829.0,2571925.25,3801353,10646,3847851,2280703.75,384128.8125,3546507,377123,2599148,2228974.75,186770.9375,2384554,14628,0,0,0,0,58,41,45358.15625,986.4221801757812,0,1134,229.27525329589844,500.53265380859375,1496272.375,0,0,0,0,0,0,0,0,1,269.94921875,16.630775451660156,536.6393432617188,58,0,0,0,0,0,0,2,36,1,2427,8910,142,1,28,378721.59375,0.02098030410706997,395562,251476,4084538.0,443663.46875,3018149,4817387
78,576660,2,2,796,7085,126,1,89.25102233886719,4.466907978057861,2601,0,1171.955322265625,1362.318115234375,728646.5625,156834.5,43039.19921875,81305.375,358246,1870,478799,121003.3515625,38309.78515625,327826,1460,140740,39518.1953125,17317.474609375,89731,264,0,0,0,0,67,49,91561.7109375,35096.3359375,0,3096,1220.8182373046875,1445.27099609375,3212044.0,0,0,0,0,0,0,0,0,1,1421.22998046875,89.25102233886719,1171.955322265625,67,0,0,0,0,0,0,2,796,2,7085,582,244,1,28,23178.376953125,0.005607629660516977,28010,14781,151285.03125,360465.75,251558,81861
2966,1563512,5,6,1856,113,406,5,148.8787841796875,59.409523010253906,356,0,47.7026481628418,125.08482360839844,1075812.625,497844.4375,132410.9375,173669.921875,952056,53442,1281570,326983.1875,150809.5625,933182,10882,121622,21069.693359375,29519.771484375,77933,195,0,0,0,0,157,204,202274.625,78714.21875,1,470,160.22817993164062,162.37142944335938,407161.75,0,0,0,0,0,0,0,0,1,208.1547393798828,148.8787841796875,47.7026481628418,157,0,0,0,0,0,0,5,1856,6,113,458,237,4,21,80966.671875,0.044945213943719864,83089,119386,1206216.375,348380.78125,653589,1452949
253,31686410,2,2,169,4196,132,0,81.94819641113281,120.31803131103516,3421,3,1175.2841796875,1525.4254150390625,8700.0439453125,15807.052734375,8049987.0,15078710.0,32257580,76723,31021638,22769638.0,12736918.0,31824858,628562,6377224,7518921.5,1595985.5,6981557,15000,0,0,0,0,71,84,20027.943359375,1045.2547607421875,0,3355,675.8261108398438,1227.5474853515625,3056456.75,0,0,0,0,0,0,0,0,0,758.177001953125,81.94819641113281,1175.2841796875,71,0,0,0,0,0,0,2,169,2,4196,11220,137,0,28,162741.703125,0.03912128880620003,189255,109937,39346936.0,1985445.375,32614284,44064412
507,200434,1,1,8,5072,3,0,2.6773037910461426,0.9259947538375854,6964,0,1517.5084228515625,3287.387939453125,53061.296875,150678.765625,224673.234375,94529.078125,229977,8763,146163,554458.5,16160.4169921875,196380,68408,694691,759265.6875,109866.875,743337,3917,0,0,0,0,30,23,108838.203125,3923.668701171875,0,7149,875.087890625,2237.532958984375,9122295.0,0,0,0,0,0,0,0,0,1,1026.1365966796875,2.6773037910461426,1517.5084228515625,30,0,0,0,0,0,0,1,8,1,5072,2512,237,0,22,9232.7314453125,0.007422833703458309,9109,13962,302126.875,33959.421875,157755,476225
200,939568,3,0,15,33,2,0,2.3307456970214844,1.4938982725143433,42,0,19.508350372314453,31.180198669433594,4012.936767578125,19061.7890625,214503.65625,252637.609375,501987,26696,768780,209601.109375,285848.875,468704,26676,378821,139244.171875,156931.109375,269498,486,0,0,0,0,107,22,17943.263671875,1312.4407958984375,0,44,9.22364330291748,26.40113639831543,80233.1796875,0,0,0,0,0,0,0,0,0,10.746853828430176,2.3307456970214844,19.508350372314453,107,0,0,0,0,0,0,3,15,0,33,9160,141,1,28,67315.0078125,0.0034541126806288958,76734,52530,317875.8125,755698.0,368311,202592
1320,37460200,2,0,53,1,13,0,28.17980194091797,14.396363258361816,143,5,6.990348815917969,93.71940612792969,1040.1190185546875,1324.0416259765625,10048616.0,12548390.0,18571628,81721,36435028,21630926.0,1216634.625,17933164,963136,4756365,16968386.0,138185.359375,3463909,17039,0,0,0,0,103,8,1751.799560546875,271.6571044921875,0,160,2.4201056957244873,41.025753021240234,218863.90625,0,0,0,0,0,0,0,0,0,3.333691120147705,28.17980194091797,6.990348815917969,103,0,0,0,0,0,0,2,53,0,1,28985,27,0,33,496381.6875,0.009242168627679348,680170,69477,10704089.0,5013434.5,16478285,5647713
152,505293,3,0,19,24,2,5,4.106013298034668,1.066384196281433,194,0,49.83644485473633,128.58038330078125,4937.95751953125,16121.47265625,305669.40625,184108.75,276268,31125,407347,445017.84375,125481.90625,251409,129914,971957,748444.0625,142773.96875,652343,16203,0,0,0,0,78,12,17074.728515625,351.162353515625,2,196,18.323118209838867,75.50323486328125,284148.71875,0,0,0,0,0,0,0,0,0,22.71502685546875,4.106013298034668,49.836463928222656,78,0,0,0,0,0,0,3,19,0,24,610,48,1,20,25315.453125,0.006778066512197256,35027,10318,307033.34375,666603.625,265806,234749
128,4238716,6,2,417,1077,341,0,33.19343566894531,69.41744995117188,1957,0,692.3609008789062,1050.91796875,375449.0,833316.625,354490.5625,1253902.375,2482774,8838,3435293,461868.46875,1129287.75,2350288,7486,3582670,1581732.0,2269451.0,2953491,1507,0,0,0,0,216,80,649885.8125,11961.1513671875,0,2090,253.9779815673828,698.4278564453125,1455562.25,0,0,0,0,0,0,0,0,0,289.5670166015625,33.19343185424805,692.3609008789062,216,0,0,0,0,0,0,6,417,2,1077,9827,243,0,29,386184.375,0.027515428140759468,368099,549850,1790690.125,4148308.5,2071292,1467004
460,19176396,1,0,68,9,64,0,27.259340286254883,27.48216438293457,41,3,3.7212045192718506,23.23293685913086,2314.609375,236513.0,6970265.0,2077990.75,16819836,223451,17593258,19273436.0,69242.9296875,16525011,968013,28492786,12131197.0,745008.6875,23824234,14975,0,0,0,0,40,29,254590.796875,517.0131225585938,0,47,3.2511205673217773,18.95487403869629,108835.3359375,0,0,0,0,0,0,0,0,0,4.505335330963135,27.259340286254883,3.7212061882019043,40,0,0,0,0,0,0,1,68,0,9,960,2,0,28,30380.021484375,0.018001478165388107,36799,9807,13939295.0,492242.8125,14074840,15593501
4505,51440816,3,5,51,9964,23,0,8.88720989227295,9.099163055419922,2683,1,1476.60400390625,1271.3197021484375,245416.375,48112.24609375,1930605.0,12060035.0,68023408,15837,48546988,4277603.5,12336078.0,66807544,32779,51760092,3716529.5,13779881.0,54345100,225,0,0,0,0,88,149,39302.12109375,9211.751953125,0,2709,948.30908203125,1287.2000732421875,2466108.5,0,0,0,0,0,0,0,0,1,1055.0986328125,8.88720989227295,1476.60400390625,88,0,0,0,0,0,0,3,51,5,9964,3974,228,2,21,802659.8125,0.03225322440266609,734746,1155603,70612048.0,746211.25,67363256,77786480
620,274543,2,0,137,333,29,0,24.366283416748047,5.08738374710083,396,0,79.4356689453125,158.1673583984375,862007.125,506331.1875,108508.7421875,78523.6875,245122,106728,227233,317848.6875,112827.1015625,232569,32221,401060,53113.3515625,117159.9765625,300167,169,0,0,0,0,85,16,465973.03125,1774.1019287109375,0,420,144.3514862060547,172.421142578125,526706.375,0,0,0,0,0,0,0,0,0,174.3616485595703,24.366283416748047,79.4356689453125,85,0,0,0,0,0,0,2,137,0,333,1259,5,1,23,37527.046875,0.022764457389712334,44598,42751,388493.28125,156629.75,187884,533245
30,2685903,3,0,38,15,21,5,19.92868995666504,3.003284215927124,95,1,38.334999084472656,68.90716552734375,49552.14453125,8407.50390625,1578444.625,2224536.25,1659551,8335,2385236,1864286.625,575447.75,1593168,52347,9011869,3772463.75,514279.625,5666801,846,0,0,0,0,79,25,7628.6904296875,3291.3359375,5,106,35.61964416503906,60.980682373046875,170999.515625,0,0,0,0,0,0,0,0,0,47.08829879760742,19.92868995666504,38.335018157958984,79,0,0,0,0,0,0,3,38,0,15,11162,4,3,25,9661.083984375,0.007365724071860313,15446,3357,1048340.75,1171354.625,1145465,618212
588,1692583,3,6,34,121,7,5,2.955416679382324,1.032042145729065,105,2,50.32087707519531,71.43595123291016,787877.8125,121538.515625,423222.21875,1192803.625,1358900,2314,1365971,1088138.25,106180.96875,1269556,81679,3861787,1718176.5,80765.09375,2726910,15357,0,0,0,0,77,165,96824.8671875,6160.27880859375,3,117,39.733890533447266,73.1905288696289,247187.890625,0,0,0,0,0,0,0,0,1,48.61521911621094,2.955416679382324,50.32087707519531,77,0,0,0,0,0,0,3,34,6,121,2598,200,2,22,13745.796875,0.031800687313079834,17848,9957,1118094.75,1354755.75,919110,903020
36,605658,3,2,91,3,26,4,5.039211273193359,0.8798917531967163,11,0,5.123753070831299,10.24455738067627,79274.828125,182450.84375,232109.03125,225117.890625,353360,86932,469640,270097.71875,6813.505859375,335601,718372,3264262,898505.4375,35192.3359375,2439855,6982,0,0,0,0,109,71,133502.46875,20689.693359375,0,13,4.614091396331787,11.032620429992676,48282.9609375,0,0,0,0,0,0,0,0,0,6.535333156585693,5.039211273193359,5.123753070831299,109,0,0,0,0,0,0,3,91,2,3,410,237,0,32,88819.2265625,0.01685924455523491,85251,158327,146067.96875,987849.9375,140353,108762
553,39389624,4,1,919,580,269,3,146.95420837402344,153.5477294921875,1198,0,306.4211120605469,585.4760131835938,100440.6484375,97561.546875,5245276.0,11715316.0,27923798,12475,38134576,13209590.0,12146831.0,27319724,64624,13511083,7678951.0,3264436.25,8272350,15100,0,0,0,0,135,48,100643.9609375,2673.368408203125,0,1290,303.61962890625,500.6175842285156,1254165.75,0,0,0,0,0,0,0,0,0,358.59112548828125,146.95420837402344,306.4210510253906,135,0,0,0,0,0,0,4,919,1,580,22846,75,2,29,41726.03515625,0.04548569768667221,73985,6704,13572321.0,21592396.0,27518624,6079791
1887,34457360,4,6,790,3505,23,0,47.62322235107422,1.7804521322250366,742,0,672.3060913085938,424.9820861816406,222259.828125,12243.859375,5155315.5,3730993.75,18129210,86770,32742576,9918979.0,849796.25,17671948,137366,10814536,2013857.5,470570.59375,7840186,654,0,0,0,0,93,126,6484.865234375,60593.5390625,0,876,791.8782958984375,593.52734375,1036118.6875,0,0,0,0,0,0,0,0,1,941.9607543945312,47.62322998046875,672.3060913085938,93,0,0,0,0,0,0,4,790,6,3505,2484,245,5,21,711926.9375,0.033117663115262985,801058,348015,4883197.0,27838514.0,11448814,919996
15891,188911,1,0,1357,1,71,5,127.36138153076172,0.2205798178911209,85,0,7.96574592590332,33.81209182739258,286159.09375,163375.25,93596.8515625,7978.24267578125,144475,685074,185894,364383.59375,1392.530029296875,137536,434418,385000,54097.62890625,5751.94580078125,249681,1768,0,0,0,0,40,8,72649.4140625,77765.3125,0,122,188.50592041015625,67.60797882080078,237171.46875,0,0,0,0,0,0,0,0,0,309.1328430175781,127.36138916015625,7.965750217437744,40,0,0,0,0,0,0,1,1357,0,1,120,200,0,31,18274.978515625,0.016204481944441795,23564,8544,105576.078125,91239.140625,81241,147718
6295,85341992,2,2,154,550,61,0,8.687792778015137,7.043671131134033,857,0,78.26457977294922,281.2041320800781,11021.9052734375,1023246.125,6185133.0,16305808.0,89543152,22062,85794352,17759462.0,9540570.0,89712928,41173,2086762,261296.875,288020.0,2268872,66,0,0,0,0,127,85,888810.0,4527.775390625,0,922,74.67526245117188,240.67306518554688,781100.9375,0,0,0,0,0,0,0,0,0,87.80058288574219,8.687792778015137,78.26457977294922,127,0,0,0,0,0,0,2,154,2,550,69,229,0,33,5293.78125,0.010542154312133789,6080,8351,71773416.0,2827159.5,85045392,54887180
3873,109284,1,0,58,4,31,0,17.531742095947266,4.565104007720947,14,0,2.2844066619873047,8.881817817687988,37039.33984375,1191.09130859375,29141.326171875,35221.4453125,62415,7887,85748,50334.55078125,17298.916015625,58049,15977,92440,35642.43359375,22799.15234375,62560,32,0,0,0,0,51,8,986.3331909179688,4411.8046875,0,17,4.205729007720947,10.173970222473145,31960.46875,0,0,0,0,0,0,0,0,0,5.6498260498046875,17.531742095947266,2.2844066619873047,51,0,0,0,0,0,0,1,58,0,4,765,150,0,25,9454.5361328125,0.0017268748488277197,10482,8260,24992.576171875,255240.3125,28880,11264
89,1307262,1,1,19,1622,18,0,10.416621208190918,3.3360259532928467,546,0,316.2960510253906,341.92596435546875,41486.76953125,967.6517333984375,545666.875,632130.0625,1197499,19467,1062246,860754.625,133314.5,1089245,79551,832593,384884.15625,86284.6875,776378,45,0,0,0,0,49,29,892.8532104492188,2780.54638671875,0,608,355.92120361328125,380.7203674316406,820348.3125,0,0,0,0,0,0,0,0,0,433.2533264160156,10.416621208190918,316.2960510253906,49,0,0,0,0,0,0,1,19,1,1622,2010,222,0,21,38840.29296875,0.0033762063831090927,39226,43404,745940.9375,231636.765625,623808,648977
1316,91681064,4,5,515,11289,398,0,96.42337036132812,178.16912841796875,9680,0,2247.83837890625,4369.40771484375,196632.265625,21777.46875,9760133.0,27552118.0,91323168,51572,91377576,21644366.0,41052024.0,91290008,55484,32449912,7445017.0,20098584.0,31499308,209,0,0,0,0,173,173,18488.64453125,8308.140625,0,9710,1030.9873046875,2931.56201171875,9928629.0,0,0,0,0,0,0,0,0,0,1144.1336669921875,96.42337036132812,2247.83837890625,173,0,0,0,0,0,0,4,515,5,11289,16580,226,1,24,193960.90625,0.029691921547055244,211618,232088,90107160.0,2227561.25,91592472,90808352
48,75640568,1,0,190,74,103,1,26.32254409790039,6.398715496063232,1128,0,276.9068603515625,948.4957275390625,2789.330322265625,1794548.25,12010742.0,25464178.0,80789928,21809,75441040,26134418.0,506666.25,80582208,914898,61760852,23210586.0,1325863.0,70163912,16549,0,0,0,0,56,8,1769807.875,4028.462158203125,0,1320,72.0576400756836,476.4698486328125,2527480.75,0,0,0,0,0,0,0,0,0,105.86433410644531,26.322540283203125,276.9068603515625,56,0,0,0,0,0,0,1,190,0,74,82,245,0,31,173478.734375,0.04181329533457756,149627,189315,66003744.0,1420265.125,66258904,76454880
1396,1128667,1,2,23,2725,55,3,25.341283798217773,10.83194351196289,3844,2,400.31396484375,1304.2215576171875,243531.296875,22354.94140625,638825.75,972957.3125,2283681,1820,971781,1772636.75,38769.91796875,2104268,55029,719420,638740.4375,42068.75390625,974451,718,0,0,0,0,30,58,19464.744140625,690.3970947265625,0,4160,545.2271728515625,1043.15673828125,3609539.0,0,0,0,0,0,0,0,0,1,671.5991821289062,25.341279983520508,400.31390380859375,30,0,0,0,0,0,0,1,23,2,2725,7336,237,0,25,3828.703369140625,0.007312283851206303,3378,12126,3694820.75,17841.03125,1458982,8654865
34,4543468,2,1,9,3732,7,1,6.89531135559082,3.0554046630859375,1760,3,1993.697265625,1323.302978515625,17474.0859375,4580.13671875,3790461.75,3410063.0,4688007,31842,4032760,5173548.0,1301306.5,4416665,168227,13175,37318.89453125,9160.328125,16811,25,0,0,0,0,49,25,3299.98486328125,3047.93115234375,1,1829,903.3016357421875,1140.8978271484375,2233409.5,0,0,0,0,0,0,0,0,0,1051.827392578125,6.89531135559082,1993.697265625,49,0,0,0,0,0,0,2,9,1,3732,3853,159,1,20,18723.927734375,0.004836076404899359,18739,36131,3740325.75,1927360.875,3574476,2813183
124,3459612,5,6,61,11297,20,0,10.469718933105469,9.76317024230957,2894,0,1776.758056640625,1281.8507080078125,136938.921875,6468.92724609375,307449.0,807497.6875,2437745,3617,2827036,673892.6875,1465077.25,2263173,2323,84190,29137.58984375,33118.22265625,60794,80,0,0,0,0,127,169,6584.32470703125,1810.96875,0,2913,1013.3534545898438,1245.2996826171875,1819629.125,0,0,0,0,0,0,0,0,1,1110.81982421875,10.469718933105469,1776.758056640625,127,0,0,0,0,0,0,5,61,6,11297,10185,232,3,23,38030.25390625,0.00670293252915144,44856,35589,2209041.75,1175425.75,2361753,1435668
16384,193837,1,0,13,2,8,0,3.2899088859558105,1.0157443284988403,9,0,1.1781420707702637,5.0142645835876465,8918.4208984375,53831.35546875,47556.484375,64623.25390625,336395,2818,181389,259657.34375,35826.1015625,326430,4435,17941,6811.7216796875,5134.22802734375,22484,42,0,0,0,0,30,10,37889.84765625,5777.1982421875,0,11,2.8315489292144775,6.306211471557617,19465.203125,0,0,0,0,0,0,0,0,1,3.96555757522583,3.289907932281494,1.1781415939331055,30,0,0,0,0,0,0,1,13,0,2,681,240,0,31,966.8629760742188,0.0012122881598770618,826,3114,548342.8125,3886.88525390625,247341,1066478
72,25697390,2,2,55,1260,53,3,15.983263969421387,23.957035064697266,460,0,265.4925231933594,257.50238037109375,106089.4921875,20663.220703125,6372383.0,12590026.0,21326610,11504,24037150,17381676.0,19648482.0,20819330,16422,421106,330926.71875,203537.796875,436197,486,0,0,0,0,79,65,15447.423828125,1742.8758544921875,0,467,240.81874084472656,275.46759033203125,640957.6875,0,0,0,0,0,0,0,0,0,274.242431640625,15.983263969421387,265.4925231933594,79,0,0,0,0,0,0,2,55,2,1260,2070,221,0,20,2520.802001953125,0.007914956659078598,3658,4847,7012824.5,32968568.0,18140818,1383234
578,51999020,1,0,186,8,234,5,25.19698715209961,1.4923770427703857,57,2,24.36151695251465,46.025089263916016,940898.6875,318669.90625,4244715.5,11280557.0,66669520,598,53229800,8233662.0,250436.046875,66937048,15848,68951,77509.890625,2036.7900390625,65476,85,0,0,0,0,44,17,84394.90625,89148.703125,0,83,74.0321273803711,65.26349639892578,164984.859375,0,0,0,0,0,0,0,0,0,118.08232116699219,25.196989059448242,24.36151695251465,44,0,0,0,0,0,0,1,186,0,8,3,243,0,28,118.4250259399414,0.004735227208584547,170,140,14670139.0,17682052.0,53106700,3222227
8821,25316516,4,0,376,13,204,0,77.47257232666016,30.638084411621094,224,0,15.122450828552246,103.53591918945312,246949.90625,343502.40625,3667947.75,8331424.5,19249048,68165,25959974,4998278.0,5366634.0,19507642,65458,18534996,3918257.75,10473941.0,14118686,137,0,0,0,0,136,6,332812.59375,1420.998291015625,0,260,19.018526077270508,84.79138946533203,361537.53125,0,0,0,0,0,0,0,0,0,25.360088348388672,77.47257232666016,15.122450828552246,136,0,0,0,0,0,0,4,376,0,13,624,2,0,23,336859.78125,0.0360257513821125,416578,175421,5074529.5,28300086.0,11818029,1542264
27940,336465,1,0,102,4,84,3,115.6440658569336,16.162399291992188,233,5,16.752954483032227,108.02117156982422,632574.6875,3633.498779296875,324611.1875,281160.84375,451354,891,321320,2757629.5,5882.90771484375,439200,263757,98869,554611.0,3363.960205078125,110766,16191,0,0,0,0,26,5,2797.581298828125,5898.7802734375,0,288,44.78919982910156,88.55401611328125,296324.0,0,0,0,0,0,0,0,0,1,70.27500915527344,115.64407348632812,16.752954483032227,26,0,0,0,0,0,0,1,102,0,4,27768,147,0,37,3808.637939453125,0.006163293961435556,3904,2134,1178016.125,9130.177734375,355051,3302965
18072,84779376,1,0,30,0,13,2,1.5423747301101685,0.2976844906806946,4,0,0.17320586740970612,2.7174885272979736,11716.3095703125,121488.8125,5733307.5,25694414.0,85774296,308,85238456,13074000.0,531818.3125,86175728,178458,4660040,1653250.25,32738.53515625,4590797,962,0,0,0,0,74,26,78280.0703125,5502.41796875,0,5,0.1876676231622696,2.4045281410217285,19814.349609375,0,0,0,0,0,0,0,0,0,0.29034000635147095,1.5423747301101685,0.17320570349693298,74,0,0,0,0,0,0,1,30,0,0,15,246,0,32,6683.44580078125,0.0039374749176204205,6358,16441,10856026.0,47350152.0,61675408,862907
