Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
1610,0.0,0,0,0.0,28662.488,68.43519,0.0,50.15803,88.35221,0.0,1.3164353,0.0,0.0,12148606.0,484152.3,288528.94,1291647.0,0.0,0.0,0.0,960401.1,0.0,0.0,0.0,0.0,0.0,688478.2,1125424.2,17373.31,0,0,0,0,0,0,486819.5,9603.88,0.7835975,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.44330174,0.0,15.019719,0.0,420.3911,0.00264167,0.0,0.0,0.0,0.00042019968,0.00042542975,33.40891,0.0,0.0,16452.34,4945.476,345.50668,0.0,30.597532,0.0,15985.353,141626.58,0.0,0.0,0.0,0.0,0.0
6318,2399376.8,0,0,0.0,65210.516,123.75336,0.0,44.379646,75.07034,302.0629,6.478414,120.30519,190.57906,3727735.8,43292.22,298681.75,0.0,1947538.5,0.0,0.0,0.0,0.0,1182908.6,0.0,0.0,0.0,219581.86,125719.79,0.0,0,0,0,0,0,0,30071.604,7100.929,1.9434327,591.5333,127.85449,188.08247,0.0,0,0,0,0,0,0,0,0,0.7643411,144.52638,0.0,233.90814,329.5729,0.002746815,0.0,0.0,0.00080097944,0.0013035206,0.0043692766,23.492271,0.0,0.0,56674.293,6759.461,146.24095,0.0,23.516954,0.0,58661.785,77504.484,0.0,1626805.8,0.0,2422419.8,2468122.5
1971,14690470.0,0,25,0.0,68611.586,227.99226,0.0,74.67075,129.37476,1919.8923,5.2394524,701.45135,806.45215,5561238.5,0.0,857976.5,4937280.5,13126059.0,0.0,14780196.0,2724878.5,4801019.5,13981871.0,312101.97,0.0,0.0,751379.75,0.0,56608.13,0,0,0,0,0,0,8637.508,0.0,0.0,1989.3073,496.03964,811.9959,517924.88,0,0,0,0,0,0,0,0,0.73968625,576.5119,9.097891,863.4325,283.6266,0.00013389275,0.00021644414,0.00022208807,0.0,0.00056863186,0.0010694386,15.335246,0.0,0.0,43347.58,5741.3364,126.81991,0.0,23.784454,0.0,0.0,242698.22,47673.418,13161163.0,45788.18,16760207.0,15983720.0
1647,0.0,0,0,0.0,35902.61,75.3201,0.0,55.605717,88.78368,0.0,2.3690338,0.0,0.0,12793946.0,8016.5728,404640.75,2408650.0,0.0,0.0,0.0,989457.6,1363998.6,0.0,36445.484,0.0,0.0,713147.75,1172488.5,213409.7,0,0,0,0,0,0,23302.787,3131.8506,1.8393521,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.40516564,0.0,11.486123,0.0,310.33423,0.002780376,0.000256491,0.0009400823,0.0,0.0010255495,0.0010560693,34.5597,0.0,0.0,13775.27,4420.3345,337.07242,0.0,23.296196,0.0,0.0,159868.39,0.0,0.0,0.0,834363.44,0.0
12276,2249986.8,0,0,0.0,62729.97,27.25072,0.0,19.95149,46.623108,0.0,6.7123914,0.0,17.968176,5691904.0,64912.44,185360.44,0.0,3112969.8,0.0,234631.73,0.0,550513.4,2806587.0,0.0,0.0,11494.076,0.0,0.0,0.0,0,0,0,0,0,0,42863.72,15712.392,2.258694,0.0,1.7649584,0.0,0.0,0,0,0,0,0,0,0,0,0.6650926,0.0,0.0,91.11478,392.31497,0.0023837574,0.0,0.0,0.0014064009,0.0036410128,0.0035554322,21.658457,0.0,0.0,53922.855,6373.947,126.5157,0.0,26.076523,0.0,81484.86,139398.98,0.0,2365981.2,0.0,4407928.0,3669773.8
3615,0.0,0,20,0.0,79421.266,145.6121,0.0,68.353485,102.966484,1577.0491,3.8941047,526.1717,753.5301,2713318.5,23994.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453652.97,0.0,0.0,362099.94,0.0,0.0,0,0,0,0,0,0,24699.34,0.0,0.23831615,1893.0177,513.03864,823.976,849143.6,0,0,0,0,0,0,0,0,0.94027865,595.4939,0.0,723.645,348.0322,0.0021527638,0.0,0.0,0.00012855645,0.00041001636,0.003447575,20.755598,0.0,0.0,67917.74,6927.626,274.7628,5.285831,22.50462,0.0,25491.574,162878.77,0.0,0.0,0.0,0.0,0.0
1686,0.0,0,0,0.0,36656.3,69.04527,0.0,55.01696,88.123726,0.0,1.9705678,0.0,0.0,12487861.0,34376.344,327549.72,2136938.0,0.0,0.0,0.0,932418.44,1080600.0,0.0,77140.89,0.0,0.0,707232.1,1092875.0,165762.22,0,0,0,0,0,0,47063.86,4725.0586,1.7831117,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.4186595,0.0,11.708351,0.0,325.1937,0.00279551,0.0,0.0006739426,0.0,0.0008811151,0.0011307952,35.458694,0.0,0.0,16041.376,4526.135,346.35626,0.0,24.093685,0.0,0.0,156037.55,0.0,0.0,0.0,404444.06,0.0
1529,23524956.0,0,0,0.0,18843.69,164.51125,0.0,48.035637,103.80958,1742.7013,7.9724255,459.8526,678.49634,0.0,45606.777,2233152.8,6738338.0,22627622.0,0.0,20692158.0,4135346.2,10089119.0,23653114.0,0.0,27204146.0,3109353.2,11383882.0,28682396.0,0.0,0,0,0,0,0,0,50472.574,6363.6216,0.8451482,1757.1216,264.31842,566.0284,317381.72,0,0,0,0,0,0,0,0,0.6969317,270.99197,6.64799,527.0125,66.632454,0.0012792787,0.0,0.0,0.0015967409,0.0024414056,0.002131327,32.15662,0.0,0.0,45016.996,4994.312,503.5598,0.0,22.41256,0.0,0.0,66177.32,0.0,23664638.0,0.0,23672230.0,25938990.0
11809,2565540.0,0,0,0.0,61762.664,34.842144,0.0,23.554708,48.098705,0.0,6.606019,0.0,39.275787,5573332.5,65380.344,109026.625,0.0,3487861.8,0.0,771182.8,0.0,699028.06,3025644.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,41645.22,16392.004,2.3236377,0.0,4.319827,0.0,0.0,0,0,0,0,0,0,0,0,0.6607519,0.0,0.0,103.09829,426.06854,0.0023517075,0.0,0.0,0.0018685508,0.003821623,0.004017285,22.271692,0.0,0.0,56168.56,6598.2036,149.887,0.0,26.078592,0.0,85148.125,139246.25,0.0,2451253.2,0.0,4505469.0,4112362.5
8505,3148346.0,0,0,0.0,57778.676,61.06691,0.0,30.155249,60.59152,0.0,5.979117,1.259908,26.110806,5926643.0,60862.04,128367.98,251590.14,3617272.8,0.0,723701.94,0.0,891576.0,2899684.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38715.273,16337.167,2.431558,78.42339,4.0140595,0.0,0.0,0,0,0,0,0,0,0,0,0.68372375,0.0,3.3165264,103.81377,425.56287,0.0026829632,0.00037623275,0.0,0.0018716346,0.0034827706,0.0043272856,24.75983,0.0,0.0,54127.492,6976.45,187.52959,0.0,25.2625,0.0,89299.47,110228.805,0.0,2535884.5,0.0,4344987.0,3925640.5
1649,0.0,0,0,0.0,33977.684,71.29227,0.0,53.741184,88.196304,0.0,2.0789106,0.0,0.0,12162281.0,148719.6,326281.28,1980377.4,0.0,0.0,0.0,941165.8,818020.06,0.0,35825.0,0.0,0.0,669090.44,1021642.0,147047.69,0,0,0,0,0,0,159971.53,5487.566,1.6562281,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.42079806,0.0,13.502675,0.0,361.12433,0.00276798,0.0,0.00030201836,0.0,0.00077661325,0.0010209453,35.06861,0.0,0.0,15853.914,4609.3164,334.01355,0.0,25.65208,0.0,0.0,155777.4,0.0,0.0,0.0,296179.2,0.0
8942,2842059.2,0,0,0.0,61300.598,54.313786,0.0,24.549751,59.897617,0.0,6.3082657,0.0,0.0,5838041.5,58871.99,278022.75,259991.08,3163548.2,0.0,0.0,0.0,720708.8,2653512.8,0.0,0.0,0.0,5524.186,0.0,0.0,0,0,0,0,0,0,40232.56,14788.448,2.3535738,65.03879,0.9018397,0.0,0.0,0,0,0,0,0,0,0,0,0.6974364,0.0,0.0,86.25792,342.71777,0.0027867518,0.0,0.0,0.0011902422,0.0030586491,0.0037702324,23.378208,0.0,0.0,49658.582,6420.4297,129.92747,0.0,24.945127,0.0,78691.23,106855.92,0.0,2465468.8,0.0,4271234.5,3129797.8
11227,2584049.2,0,0,0.0,59941.305,40.200928,0.0,25.210617,50.580433,0.0,6.4534335,0.0,40.895355,5771738.5,65779.88,84891.875,20713.715,3477005.0,0.0,769887.8,0.0,722879.56,2956386.0,0.0,0.0,6460.9106,0.0,0.0,0.0,0,0,0,0,0,0,41871.625,17030.57,2.3519475,0.0,2.4289207,0.0,0.0,0,0,0,0,0,0,0,0,0.6541991,0.0,0.0,103.4589,450.07803,0.0024184054,2.9455754e-05,0.0,0.0019294968,0.0038877665,0.0040328284,22.938858,0.0,0.0,56357.258,6835.05,176.22856,0.0,26.065441,0.0,89394.734,136353.44,0.0,2410725.0,0.0,4397701.5,4130631.5
2311,51816492.0,0,14,0.0,52273.867,301.59232,0.0,89.333916,160.86798,1504.9963,5.7539787,635.19495,553.75507,11221282.0,901.9765,3238031.2,14067070.0,51499690.0,0.0,53380830.0,7079810.5,16265037.0,51188428.0,322185.34,0.0,0.0,227155.52,0.0,375923.84,0,0,0,0,14,0,15122.974,0.0,0.0,1620.2504,317.7001,531.0565,0.0,0,0,0,0,0,0,0,0,0.38939658,386.4562,30.26908,729.85614,465.06134,0.0,0.0020327284,0.0026800432,0.0,0.0,0.0,21.101482,0.0,0.0,32515.607,4925.0786,46.3485,0.0,27.727812,0.0,0.0,213118.73,0.0,51515860.0,489870.28,55570524.0,54089564.0
2439,0.0,0,19,0.0,70967.44,145.18568,0.0,64.02167,102.576,1619.2007,3.6959245,557.64417,710.9994,5215938.5,8949.977,52925.73,395831.25,0.0,0.0,0.0,464765.6,0.0,0.0,413041.1,0.0,0.0,681446.44,0.0,0.0,0,0,0,0,0,0,19125.35,0.0,0.16656807,1811.492,485.62805,772.3496,677732.0,0,0,0,0,0,0,0,0,0.8619915,565.3312,0.0,728.0202,285.63904,0.0021838674,0.0,0.0,0.0004220192,0.001004448,0.0023696518,18.306332,0.0,0.0,52647.305,6235.1406,218.38503,1.1130959,22.32802,0.0,0.0,190566.88,0.0,0.0,0.0,0.0,0.0
1873,21919004.0,0,5,0.0,38946.664,204.64626,0.0,60.78972,118.08592,0.0,5.412404,93.059715,0.0,12095928.0,0.0,1662512.2,7896396.0,21255824.0,0.0,20865458.0,3542077.2,8319700.0,21273434.0,0.0,0.0,0.0,655982.0,778603.8,380384.6,0,0,0,0,0,0,18151.363,909.4526,0.0,14.055679,37.945538,0.0,0.0,0,0,0,0,0,0,0,0,0.30655223,64.51475,22.707453,102.433044,423.92618,0.0008320981,0.0011922303,0.0010489655,0.0,0.0009074559,0.00032804743,25.111616,80.84794,0.0,9878.209,4406.1973,213.2455,0.0,25.098736,0.0,0.0,159197.31,30420.316,20887116.0,0.0,25398852.0,22435228.0
8173,2743840.2,0,0,0.0,61529.86,56.737106,0.0,26.189241,63.99001,0.0,5.797078,0.0,0.0,5884564.5,49191.68,395000.9,313237.16,3280679.5,0.0,0.0,0.0,736821.3,2528901.0,0.0,0.0,0.0,53016.992,0.0,0.0,0,0,0,0,0,0,34305.56,10137.383,2.2632086,3.1245203,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.6997446,0.0,0.0,59.846485,292.45926,0.0028250678,0.0,0.0,0.00089057436,0.0026249476,0.0035627347,21.391062,0.0,0.0,50386.426,6255.1255,127.62544,0.0,24.581799,0.0,63014.57,131276.84,0.0,2435690.8,0.0,4120649.5,2581149.5
1677,0.0,0,0,0.0,36069.91,69.65139,0.0,54.735905,88.047935,0.0,2.0674133,0.0,0.0,12396217.0,54395.51,328526.9,2118430.2,0.0,0.0,0.0,931877.25,1043339.7,0.0,68661.97,0.0,0.0,692535.3,1065270.8,166140.25,0,0,0,0,0,0,67067.19,4813.8965,1.7925756,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.41824552,0.0,12.190895,0.0,335.56192,0.002795953,0.0,0.0006015093,0.0,0.000872503,0.0011189936,35.439644,0.0,0.0,15897.342,4539.9653,341.2888,0.0,24.314667,0.0,0.0,156878.06,0.0,0.0,0.0,429290.84,0.0
1539,441595.16,0,0,0.0,35549.355,96.230865,0.0,56.239567,92.32021,0.0,2.849904,0.0,0.0,13220643.0,1039.937,647950.0,3233946.0,0.0,0.0,0.0,1317307.2,2244021.2,21715.275,0.0,53805.11,0.0,851445.8,1489925.1,240153.6,0,0,0,0,0,0,18882.596,856.3998,1.4841654,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.39197704,2.4301732,11.5237665,0.0,314.51007,0.002806947,0.0007451393,0.0011424101,0.0,0.0011982187,0.0007485417,32.70704,0.0,0.0,9068.122,4254.5854,344.0275,0.0,23.265774,0.0,0.0,163138.27,0.0,0.0,0.0,2480571.8,150498.0
11122,2541925.5,0,0,0.0,59729.08,41.4544,0.0,24.808699,51.454197,0.0,6.4267607,0.0,31.27123,5913084.5,65037.02,110867.29,48553.3,3352541.0,0.0,563572.25,0.0,683770.25,2855971.2,0.0,0.0,20216.34,0.0,0.0,0.0,0,0,0,0,0,0,41855.31,16879.277,2.343828,2.7326894,1.7969651,0.0,0.0,0,0,0,0,0,0,0,0,0.65856826,0.0,0.0,100.16318,437.1565,0.0024856639,0.0,0.0,0.00175846,0.0037728872,0.003948733,23.010782,0.0,0.0,55644.523,6804.8296,167.80725,0.0,25.963888,0.0,89084.2,131498.25,0.0,2408304.2,0.0,4363367.0,3974930.0
1671,0.0,0,0,0.0,35785.285,69.93094,0.0,54.548832,88.019035,0.0,2.1257474,0.0,0.0,12346609.0,67017.63,336018.12,2121732.0,0.0,0.0,0.0,940541.9,1044610.56,0.0,65312.125,0.0,0.0,681893.4,1046006.5,167228.61,0,0,0,0,0,0,79894.766,4821.3184,1.8155409,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.4172862,0.0,12.503919,0.0,340.281,0.002799401,0.0,0.00056753115,0.0,0.0008621097,0.001119728,35.36403,0.0,0.0,15815.671,4551.6997,333.78345,0.0,24.403753,0.0,0.0,157084.6,0.0,0.0,0.0,463784.94,0.0
13089,2224574.2,0,0,0.0,63813.668,19.266932,0.0,18.198965,43.152508,0.0,6.849767,0.0,24.682774,5402248.0,65647.24,186240.67,0.0,3162606.5,0.0,370148.8,0.0,546512.3,2938301.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42988.35,15341.205,2.2347374,0.0,4.3564444,0.0,0.0,0,0,0,0,0,0,0,0,0.66761947,0.0,0.0,93.90672,378.10062,0.002230357,0.0,0.0,0.0014281578,0.0036719812,0.003553019,20.834803,0.0,0.0,53582.367,6121.7534,110.64702,0.0,26.196598,0.0,77682.484,143710.2,0.0,2390577.0,0.0,4538001.5,3787083.0
11757,2454740.0,0,0,0.0,65922.06,25.656513,0.0,21.402048,45.249302,0.0,6.493918,0.0,1.5500332,5491039.0,56129.426,264670.38,29662.412,3410831.2,0.0,176298.12,0.0,571142.94,2917578.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,35564.656,12293.085,2.2153363,0.0,6.3364425,0.0,0.0,0,0,0,0,0,0,0,0,0.69875073,0.0,0.0,85.64538,348.80212,0.0023829981,0.0,0.0,0.00139313,0.003347157,0.0038100977,20.667933,0.0,0.0,55989.227,5921.8027,76.75959,0.0,25.635357,0.0,66771.62,152576.61,0.0,2608320.8,0.0,4636975.0,3549250.2
1654,0.0,0,0,0.0,31858.926,59.869846,0.0,49.732162,89.43814,0.0,0.0,0.0,0.0,12876013.0,582919.4,562517.5,1516798.4,0.0,0.0,0.0,1368975.6,119549.1,0.0,0.0,0.0,0.0,741547.9,1138428.1,0.0,0,0,0,0,0,0,578160.1,9960.342,0.57070833,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.43450886,0.0,16.170074,0.0,359.7487,0.0025385057,0.0,0.0,0.0,0.00035645426,0.00029615243,31.45204,0.0,0.0,18406.207,5276.2534,396.38242,0.0,31.824306,0.0,28897.43,161835.48,0.0,0.0,0.0,0.0,0.0
1622,0.0,0,0,0.0,31247.469,71.844444,0.0,52.262623,88.9035,0.0,1.653904,0.0,0.0,12053625.0,308971.34,303455.2,1657296.8,0.0,0.0,0.0,956605.94,346925.75,0.0,0.0,0.0,0.0,681271.25,1058927.4,84972.56,0,0,0,0,0,0,315909.47,7231.76,1.1993763,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.43240708,0.0,14.441246,0.0,384.0772,0.002710254,0.0,0.0,0.0,0.00057187455,0.00080199767,34.10658,0.0,0.0,16373.379,4754.809,341.89746,0.0,28.145075,0.0,5210.8696,148337.25,0.0,0.0,0.0,0.0,0.0
2136,40111044.0,0,4,0.0,39549.87,257.83597,0.0,71.01348,138.97224,435.39606,5.780988,278.76498,110.30225,12747383.0,0.0,2537500.2,11491587.0,39581670.0,0.0,40111844.0,5311368.5,13046317.0,39279136.0,90502.28,0.0,0.0,360841.5,0.0,439082.56,0,0,0,0,0,0,19297.773,1270.7368,0.0,619.60077,104.37537,147.22038,0.0,0,0,0,0,0,0,0,0,0.27779537,146.2783,28.439835,306.29126,481.83603,0.0,0.001542374,0.0018161143,0.0,0.00034613535,0.0001598557,22.313753,0.0,0.0,17482.291,4550.096,122.06935,0.0,26.743683,0.0,0.0,146851.14,0.0,39029576.0,236864.02,43677988.0,40830490.0
0,119994170.0,5511,5417,2768401.2,7649786.5,20291.168,0.0,342.24908,6319.173,14336.087,0.0,2275.2463,0.0,1928008600.0,0.0,102331790.0,75530730.0,0.0,118168560.0,0.0,0.0,0.0,108388540.0,117648590.0,119994740.0,0.0,0.0,118782590.0,0.0,1,1,0,0,110368,102579,0.0,725840.8,0.0,17435.55,1884.5752,3851.7627,0.0,0,1,0,0,0,1,0,1,5.9708595,2276.439,0.0,0.0,110385.51,0.892197,0.0,0.0,0.0,0.0,0.96827203,5518.664,2846907.0,5454.219,482154.9,0.0,0.0,5170.9927,0.0,0.0,22003918.0,0.0,25766362.0,0.0,0.0,0.0,0.0
1694,8221131.0,0,5,0.0,39844.504,144.96619,0.0,55.98495,103.233665,0.0,4.1127048,6.1705127,0.0,12577251.0,0.0,1116745.2,5285105.5,7651274.5,0.0,6208574.5,2287988.2,4928356.5,7955775.5,0.0,196006.22,0.0,896778.1,1429173.6,286095.97,0,0,0,0,0,0,17362.88,0.0,0.06536336,0.0,4.9600377,0.0,0.0,0,0,0,0,0,0,0,0,0.3404529,23.675743,14.596972,3.2306852,350.70792,0.0019215497,0.0010986828,0.0008817541,0.0,0.0011501643,0.00065525086,28.227057,0.0,0.0,8985.521,4267.6763,277.1983,0.0,23.999054,0.0,0.0,152938.75,27682.799,7231782.0,0.0,11254661.0,8238793.0
1990,0.0,0,0,0.0,55727.08,2.5158503,0.0,49.9311,85.46621,0.0,0.0,0.0,0.0,16559186.0,622319.7,1268182.6,1483666.8,0.0,0.0,0.0,1994695.4,87047.38,0.0,0.0,0.0,394594.4,653172.75,1514774.0,188459.64,0,0,0,0,210,0,585718.7,19476.629,2.7786384,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.3628168,0.0,21.059988,0.0,482.93295,0.0019646492,0.0,0.0,0.0,0.0020122316,0.0,23.302393,1451.8534,0.0,22345.719,6733.3076,371.74576,0.0,32.44534,90422.03,74481.57,325066.38,60995.47,0.0,36588.008,0.0,0.0
6317,0.0,0,21,0.0,80508.75,162.78917,0.0,70.84487,97.26549,1078.0707,5.7624116,353.35602,629.9966,1222403.6,38397.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226758.44,0.0,0.0,70040.945,0.0,0.0,0,0,0,0,0,0,28849.996,665.95886,0.722028,1445.2311,418.71594,675.8874,737177.5,0,0,0,0,0,0,0,0,0.9119545,481.81238,0.0,548.6809,384.46426,0.0022550207,0.0,0.0,0.0,0.00040238167,0.0048897327,26.290375,0.0,0.0,70043.03,7052.1147,272.66965,8.71765,23.09731,0.0,63175.1,80804.64,0.0,342415.03,0.0,0.0,4020809.2
7368,2961754.8,0,0,0.0,62322.664,74.9679,0.0,29.437859,66.82897,0.0,6.391744,0.0,0.0,5306185.5,53384.22,378461.22,259390.5,3018714.5,0.0,0.0,0.0,638597.3,2397691.8,0.0,0.0,0.0,139639.06,66953.07,0.0,0,0,0,0,0,0,35830.9,12082.529,2.3407235,128.86995,9.125898,0.0,0.0,0,0,0,0,0,0,0,0,0.7220847,0.0,0.0,89.255905,284.64853,0.0028627003,0.0,0.0,0.0007948645,0.0022147358,0.0038531306,23.361122,0.0,0.0,48526.71,6235.344,113.77798,0.0,24.099972,0.0,70067.31,102568.42,0.0,2414898.0,0.0,4004950.8,2581305.5
1793,1670833.6,0,20,0.0,63537.79,155.47656,0.0,58.97864,109.12707,1383.1152,3.1591053,507.76895,550.1137,5842424.5,0.0,289316.66,2121011.0,0.0,0.0,62706.24,1523758.1,1235062.0,389471.03,345174.5,0.0,0.0,1013233.6,315653.7,40548.434,0,0,0,0,0,0,15311.305,0.0,0.0,1421.6505,409.90814,622.0982,216932.1,0,0,0,0,0,0,0,0,0.7181774,483.57974,2.497252,651.6887,224.71667,0.0020048744,8.679542e-05,8.5778534e-05,0.0002490104,0.0010380793,0.0011626203,15.420156,0.0,0.0,34815.33,5403.0674,220.59787,0.0,22.553116,0.0,0.0,220552.06,43135.59,0.0,0.0,2582541.2,1185912.0
8623,3005010.0,0,0,0.0,59921.08,58.148003,0.0,27.026228,60.71341,0.0,6.1467595,0.0,0.019384956,5873332.0,59091.36,225375.61,271602.44,3359249.0,0.0,257121.31,0.0,798653.44,2747714.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39263.887,15256.061,2.3866544,75.06177,2.3431458,0.0,0.0,0,0,0,0,0,0,0,0,0.6949293,0.0,0.0,92.932144,372.7183,0.0027665081,0.0,0.0,0.0014450998,0.0031868536,0.004010029,24.026388,0.0,0.0,51330.535,6649.39,150.85107,0.0,25.01684,0.0,82584.29,107056.0,0.0,2508648.5,0.0,4308641.0,3423760.2
5126,0.0,0,23,0.0,83788.89,171.3457,0.0,75.400116,104.35887,1344.945,5.4545984,442.28683,718.3167,992936.6,29914.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359412.06,0.0,0.0,129943.86,0.0,0.0,0,0,0,0,0,0,24950.518,0.0,0.60327435,1706.5052,498.971,792.06085,866636.8,0,0,0,0,0,0,0,0,0.9593316,578.7932,0.0,648.5917,400.68845,0.0020550936,0.0,0.0,0.0,0.00020197185,0.004283705,24.157978,0.0,0.0,74255.89,7429.718,273.65222,9.222296,22.853844,0.0,63066.637,99328.336,0.0,277184.44,0.0,0.0,4017905.8
6522,467246.16,0,15,0.0,76065.86,151.99886,0.0,63.48203,90.57805,796.67676,6.1003795,264.53497,484.80106,1903041.0,42539.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128611.75,0.0,0.0,89172.95,0.0,0.0,0,0,0,0,0,0,30384.486,3445.7388,1.0384753,1145.4879,323.021,516.5713,393876.97,0,0,0,0,0,0,0,0,0.8704503,367.8875,0.0,437.8692,369.1922,0.0024137218,0.0,0.0,0.0,0.0006047778,0.0048770304,26.22148,0.0,0.0,65222.965,6883.5356,238.24608,5.762319,23.269207,0.0,60992.016,77501.09,0.0,750893.5,0.0,0.0,3623714.5
1942,27720742.0,0,4,0.0,38299.207,222.58554,0.0,62.755283,124.531235,3.2737846,5.8574486,144.06612,0.0,12477244.0,0.0,1908909.4,9026990.0,27006774.0,0.0,26972284.0,4065771.5,9787543.0,26973720.0,23363.412,0.0,0.0,550124.94,530970.44,422183.97,0,0,0,0,0,0,18809.77,1261.5847,0.0,193.11998,56.231655,37.371365,0.0,0,0,0,0,0,0,0,0,0.2950065,88.588974,25.92014,158.12971,447.83853,0.00051894126,0.0012890409,0.0012508144,0.0,0.0008593958,0.00027066236,24.184568,506.99503,0.0,11342.885,4419.5664,180.58038,0.0,25.53664,0.0,0.0,159235.14,27663.205,26490034.0,0.0,31217294.0,28185508.0
1628,0.0,0,0,0.0,31893.848,71.76573,0.0,52.890728,89.22898,0.0,1.4526384,0.0,0.0,12160560.0,285694.34,296558.97,1674878.6,0.0,0.0,0.0,962578.56,374052.78,0.0,5402.5283,0.0,0.0,709547.7,1100663.9,80025.2,0,0,0,0,0,0,292267.4,7067.036,1.1306535,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.43380886,0.0,13.891642,0.0,369.47574,0.002704142,0.0,0.0,0.0,0.00055075646,0.000827567,34.151302,0.0,0.0,16664.332,4729.0337,354.8541,0.0,28.008163,0.0,1900.137,145857.66,0.0,0.0,0.0,0.0,0.0
15617,2222664.2,0,0,0.0,64103.04,0.0,0.0,16.480791,26.59483,0.0,6.455813,0.0,79.621826,5987666.0,64321.656,89152.06,0.0,3555598.8,0.0,1078340.4,0.0,620574.6,3679876.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39308.887,15897.388,2.3071048,0.0,16.61745,0.6330043,0.0,0,0,0,0,0,0,0,0,0.66041946,0.0,0.0,116.05965,382.03818,0.0016204847,0.0,0.0,0.0023844547,0.0038308157,0.0038962162,19.651903,0.0,0.0,56561.312,5760.1455,60.350517,0.0,26.852362,7760.572,65979.37,150395.6,32317.695,2760701.8,0.0,5269267.5,4681558.5
2171,42535348.0,0,5,0.0,40625.188,263.76,0.0,73.50414,142.84927,536.5504,5.6501503,310.99902,150.3203,12568217.0,0.0,2687013.8,12056118.0,42135260.0,0.0,42822452.0,5644153.5,13698816.0,41787372.0,111922.1,0.0,0.0,334335.34,0.0,432639.88,0,0,0,0,0,0,19431.66,1034.9076,0.0,710.0388,120.91948,179.93582,0.0,0,0,0,0,0,0,0,0,0.27562422,165.51653,29.183004,348.224,485.5045,0.0,0.0016421482,0.0019024527,0.0,0.00020411413,7.605413e-05,21.789747,0.0,0.0,19794.266,4593.217,111.81453,0.0,27.007149,0.0,0.0,152259.27,0.0,41643430.0,267764.62,46173490.0,43560360.0
